"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","SimpleIncrementByFloatForEtagSetData","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespEtagTests","SimpleIncrementByFloatForEtagSetData"
"","2","PostSingleWriterTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","PostOperationsTests","PostSingleWriterTest"
"","242","FlakyLogTestTolerateFailure","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","FlakyDeviceTests","FlakyLogTestTolerateFailure"
"","6","ObjectTTLTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","ObjectTTLTest"
"","0","TryEnqueueBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Linux","TryEnqueueTests","TryEnqueueBasicTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","13","CanGarnetClientUseZaddZrem","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetGarnetClientTests","CanGarnetClientUseZaddZrem"
"","19","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","3155","ClusterResetTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","ClusterManagementTests","ClusterResetTest"
"","7","DeleteThenUpdateTest","Tsavorite.test.Expiration - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ExpirationTests","DeleteThenUpdateTest"
"","611","RevivificationWithRMWWorksViaSetBit","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespRevivificationTests","RevivificationWithRMWWorksViaSetBit"
"","49","StructPack","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","StructPack"
"","27","InMemorySimpleLockTxnTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LockableUnsafeContextTests","InMemorySimpleLockTxnTest"
"","30","SetGet_Equals","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","UnixSocketTests","SetGet_Equals"
"","8","VerifyCountAfterRMWToTailTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LockableUnsafeContextTests","VerifyCountAfterRMWToTailTest"
"Tests ZUNIONSTORE with multiple weights
","10","CanUseZUnionStoreWithWeights","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespSortedSetTests","CanUseZUnionStoreWithWeights"
"","51","ScanByNameTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LogScanTests","ScanByNameTest"
"","128","PurgeBPACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","PurgeBPACLsAsync"
"","11","ConnectionProtectionTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetServerConfigTests","ConnectionProtectionTest"
"","162","SpliceInFromUpsertTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","ChainTests","SpliceInFromUpsertTest"
"","12","TryEnqueueBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","TryEnqueueTests","TryEnqueueBasicTest"
"","45","CanDoBulkDeleteTests","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GarnetClientTests","CanDoBulkDeleteTests"
"","76","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","37","ZRevRangeByScoreACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespCommandTests","ZRevRangeByScoreACLsAsync"
"","41","AofRMWObjectStoreCopyUpdateRecoverTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespAofTests","AofRMWObjectStoreCopyUpdateRecoverTest"
"","7","CanDoHashDecrement","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespHashTests","CanDoHashDecrement"
"RESP2 output
","9","ZRespOutput","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetTests","ZRespOutput"
"","6617","SetOptionsCaseSensitivityTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTests","SetOptionsCaseSensitivityTest"
"","9","Struct","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","Struct"
"","3","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","9","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","22","ClusterCommandWrongParameters","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ClusterNegativeTests","ClusterCommandWrongParameters"
"","3389","ClusterDivergentReplicasMMTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ClusterReplicationBaseTests","ClusterDivergentReplicasMMTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","JsonPathRegressionTests","TestRegression"
"","96","ThreadedLockStressTestMultiThreadsRandomContention","Tsavorite.test.LockTable - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","OverflowBucketLockTableTests","ThreadedLockStressTestMultiThreadsRandomContention"
"","8","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","3","MultiRPUSHAndLTRIM","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespListTests","MultiRPUSHAndLTRIM"
"","25","GeoSearchACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","GeoSearchACLsAsync"
"Using maximum of scores
","8","CanDoZInterWithSE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","CanDoZInterWithSE"
"","1","NativeInMemWriteReadDelete","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","BasicTests","NativeInMemWriteReadDelete"
"","3","EnqueueAndWaitForCommitAsyncBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Debug","Linux","TsavoriteLogTruncateTests","EnqueueAndWaitForCommitAsyncBasicTest"
"","6086","ClusterAllowWritesDuringMigrateTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","ClusterMigrateTests","ClusterAllowWritesDuringMigrateTest"
"","3","EnqueueAndWaitForCommitAsyncBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Release","Linux","TsavoriteLogTruncateTests","EnqueueAndWaitForCommitAsyncBasicTest"
"","3","CanDoZRevRankLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSortedSetTests","CanDoZRevRankLC"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","30","StringBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","GenericStringTests","StringBasicTest"
"","31","PersistCopyUpdateTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespLowMemoryTests","PersistCopyUpdateTest"
"","4","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","16","RedisSha1Hex","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LuaScriptTests","RedisSha1Hex"
"","71","ConfigObjHeapSizeTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespConfigTests","ConfigObjHeapSizeTest"
"","4","TryEnqueueBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Release","Windows","TryEnqueueTests","TryEnqueueBasicTest"
"","9","RedisVersion","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","RedisVersion"
"","23","JsonSetGetTests","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonCommandsTest","JsonSetGetTests"
"","30","DebugACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","DebugACLsAsync"
"","140","ConfigSetMemorySizeUtilizationTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespConfigUtilizationTests","ConfigSetMemorySizeUtilizationTest"
"","4","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","2","ArtificialFirstFitTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RevivificationSpanByteStressTests","ArtificialFirstFitTest"
"","25","CustomObjectCommandTest3","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespCustomCommandTests","CustomObjectCommandTest3"
"","8","CrossSessionEvalScriptCaching","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","CrossSessionEvalScriptCaching"
"","4","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","0","ReadLongWithLengthHeaderExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespReadUtilsTests","ReadLongWithLengthHeaderExceptionsTest"
"","2226","SetAndGetExpiryNx","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","SetAndGetExpiryNx"
"Array index access
","4","JsonGetComplexPathTests","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","JsonCommandsTest","JsonGetComplexPathTests"
"","1265","BasicVADDReplicates","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ClusterVectorSetTests","BasicVADDReplicates"
"","2011","BlockingListPopWrongTypeTests","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespBlockingCollectionTests","BlockingListPopWrongTypeTests"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","JsonPathRegressionTests","TestRegression"
"","102","LocalStorageWriteRead","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","BasicStorageTests","LocalStorageWriteRead"
"","21","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","16","TestNoAllowedPathsForModuleLoading","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespModuleAdditionalTests","TestNoAllowedPathsForModuleLoading"
"","17224","MigrateVectorStressAsync","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","ClusterVectorSetTests","MigrateVectorStressAsync"
"","1","LogReadAsyncBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Linux","LogReadAsyncTests","LogReadAsyncBasicTest"
"","29","KeyExpireAtWithXxOptionAndKeyHasNoExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","KeyExpireAtWithXxOptionAndKeyHasNoExpire"
"","53","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","96","ObjectRecoveryTest3","Tsavorite.test.recovery.objects - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ObjectRecoveryTests3","ObjectRecoveryTest3"
"Pop maximum score with expired items
","1304","BasicBzmpopWithExpireItemsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespBlockingCollectionTests","BasicBzmpopWithExpireItemsTest"
"","1262","BasicVADDReplicates","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ClusterVectorSetTests","BasicVADDReplicates"
"","8","CanUseLRangeWithLeftOverBuffer","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ObjectTestsForOutput","CanUseLRangeWithLeftOverBuffer"
"","16","LuaToResp2Conversions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LuaScriptTests","LuaToResp2Conversions"
"Basic MINMATCHLEN test
","11","LCSWithIdxAndMinMatchLen","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespTests","LCSWithIdxAndMinMatchLen"
"","7","CanDoScriptFlush","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LuaScriptTests","CanDoScriptFlush"
"","7","ClientListTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","ClientListTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","4","SimpleIncrementByFloat","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","SimpleIncrementByFloat"
"","50","WatchACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespCommandTests","WatchACLsAsync"
"","12","ComplexLuaTest2","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","LuaScriptTests","ComplexLuaTest2"
"","1","CanEncodeAndDecodeCoordinatesWithGeoHashCode","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","GeoHashTests","CanEncodeAndDecodeCoordinatesWithGeoHashCode"
"","18","MultiRegisterSubCommandTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespCustomCommandTests","MultiRegisterSubCommandTest"
"","4","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","LongStressChainTests","LongRcMultiThreadTest"
"","2","ReadWithoutInput","Tsavorite.test.UnsafeContext - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Debug","Windows","BasicUnsafeContextTests","ReadWithoutInput"
"","9","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","4","CanManageErrorsInZCountLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespSortedSetTests","CanManageErrorsInZCountLC"
"","55","ZUnionACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","ZUnionACLsAsync"
"","35","ClusterCountKeysInSlotACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","ClusterCountKeysInSlotACLsAsync"
"","10","KeyExpireOptionsTestForEtagSetData","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespEtagTests","KeyExpireOptionsTestForEtagSetData"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonPathRegressionTests","TestRegression"
"","38","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"Deep search with filter
","16","JsonGetAdvancedFiltersTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonCommandsTest","JsonGetAdvancedFiltersTest"
"","49","SaveRecoverTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonCommandsTest","SaveRecoverTest"
"","28","ZDiffStoreACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","ZDiffStoreACLsAsync"
"","3","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Linux","LongStressChainTests","LongRcMultiThreadTest"
"","27","SRemACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespCommandTests","SRemACLsAsync"
"","15","TlsPlainTextCommandLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTlsTests","TlsPlainTextCommandLC"
"Pop multiple minimum elements from single key with count
","19","SortedSetMultiPopWithOptionsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetTests","SortedSetMultiPopWithOptionsTest"
"","1","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","67","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
